,reward,difficulty,duration,mobile,social,web,bogo,discount,informational,age,income,F,M,O,days_since_member
13264,2,10,10,1,1,1,0,1,0,58,64000.0,1,0,0,840
3014,2,10,7,1,0,1,0,1,0,44,46000.0,0,1,0,1515
22055,3,7,7,1,1,1,0,1,0,58,75000.0,0,1,0,1059
41573,2,10,10,1,1,1,0,1,0,23,35000.0,0,1,0,1633
10738,5,20,10,0,0,1,0,1,0,74,55000.0,0,1,0,92
25209,2,10,10,1,1,1,0,1,0,58,62000.0,0,1,0,1671
18758,5,5,7,1,0,1,1,0,0,53,85000.0,1,0,0,1003
26303,10,10,7,1,1,0,1,0,0,76,38000.0,1,0,0,1665
39830,0,0,4,1,0,1,0,0,1,61,52000.0,0,1,0,1480
21663,0,0,3,1,1,0,0,0,1,37,57000.0,0,1,0,1673
38688,0,0,4,1,0,1,0,0,1,51,39000.0,0,1,0,1709
16196,0,0,3,1,1,0,0,0,1,45,57000.0,0,1,0,1539
33270,10,10,5,1,1,1,1,0,0,74,47000.0,0,1,0,1759
18710,3,7,7,1,1,1,0,1,0,51,72000.0,1,0,0,1563
19068,2,10,10,1,1,1,0,1,0,39,55000.0,1,0,0,473
41136,0,0,3,1,1,0,0,0,1,64,75000.0,1,0,0,1608
31168,3,7,7,1,1,1,0,1,0,51,111000.0,0,1,0,1678
5249,5,20,10,0,0,1,0,1,0,55,70000.0,0,1,0,815
38163,0,0,4,1,0,1,0,0,1,63,50000.0,0,1,0,1233
10862,2,10,10,1,1,1,0,1,0,21,72000.0,1,0,0,1511
27955,10,10,5,1,1,1,1,0,0,49,68000.0,0,1,0,1757
26761,10,10,7,1,1,0,1,0,0,58,40000.0,1,0,0,1580
26329,5,5,5,1,1,1,1,0,0,61,73000.0,0,1,0,1508
36281,2,10,10,1,1,1,0,1,0,38,67000.0,0,1,0,809
39046,0,0,3,1,1,0,0,0,1,69,64000.0,1,0,0,1348
35018,5,5,7,1,0,1,1,0,0,68,61000.0,0,1,0,1720
30804,0,0,3,1,1,0,0,0,1,75,89000.0,1,0,0,1612
6290,5,20,10,0,0,1,0,1,0,27,71000.0,0,1,0,1620
44670,0,0,4,1,0,1,0,0,1,79,72000.0,0,1,0,1743
18241,0,0,4,1,0,1,0,0,1,20,62000.0,1,0,0,775
30136,0,0,4,1,0,1,0,0,1,34,41000.0,0,1,0,1757
28761,2,10,10,1,1,1,0,1,0,47,69000.0,0,1,0,1176
18375,5,5,5,1,1,1,1,0,0,60,100000.0,1,0,0,1747
16736,0,0,4,1,0,1,0,0,1,52,51000.0,0,1,0,1805
12803,10,10,7,1,1,0,1,0,0,60,57000.0,0,1,0,639
15279,3,7,7,1,1,1,0,1,0,29,42000.0,1,0,0,838
31671,5,5,5,1,1,1,1,0,0,26,31000.0,0,1,0,1532
6597,2,10,7,1,0,1,0,1,0,58,34000.0,0,1,0,928
7748,10,10,5,1,1,1,1,0,0,58,115000.0,1,0,0,1596
40966,0,0,3,1,1,0,0,0,1,101,59000.0,1,0,0,1319
35586,0,0,3,1,1,0,0,0,1,66,80000.0,0,1,0,306
15496,5,20,10,0,0,1,0,1,0,55,113000.0,0,1,0,1518
17806,5,5,7,1,0,1,1,0,0,38,32000.0,0,1,0,1507
5094,5,5,5,1,1,1,1,0,0,49,63000.0,1,0,0,1554
8675,0,0,3,1,1,0,0,0,1,48,75000.0,0,1,0,1350
33370,10,10,7,1,1,0,1,0,0,59,90000.0,1,0,0,1585
40851,10,10,5,1,1,1,1,0,0,53,101000.0,1,0,0,956
19756,5,5,5,1,1,1,1,0,0,22,33000.0,0,1,0,1727
35213,0,0,4,1,0,1,0,0,1,52,74000.0,0,1,0,767
2654,2,10,10,1,1,1,0,1,0,44,53000.0,1,0,0,1182
17539,3,7,7,1,1,1,0,1,0,87,46000.0,0,1,0,862
22679,3,7,7,1,1,1,0,1,0,70,45000.0,0,1,0,1445
29204,2,10,7,1,0,1,0,1,0,52,85000.0,0,1,0,1519
15490,0,0,4,1,0,1,0,0,1,19,49000.0,0,1,0,1494
622,2,10,10,1,1,1,0,1,0,21,44000.0,1,0,0,1060
42653,5,5,5,1,1,1,1,0,0,62,76000.0,1,0,0,999
29658,5,5,7,1,0,1,1,0,0,70,54000.0,0,1,0,1403
7353,10,10,5,1,1,1,1,0,0,38,68000.0,0,1,0,809
39493,2,10,10,1,1,1,0,1,0,56,96000.0,0,1,0,1803
34787,5,20,10,0,0,1,0,1,0,65,51000.0,1,0,0,970
21596,0,0,3,1,1,0,0,0,1,56,52000.0,1,0,0,1813
7398,10,10,7,1,1,0,1,0,0,71,77000.0,1,0,0,1630
6850,10,10,5,1,1,1,1,0,0,43,39000.0,0,1,0,678
1919,2,10,7,1,0,1,0,1,0,60,91000.0,0,1,0,759
44021,0,0,4,1,0,1,0,0,1,26,64000.0,1,0,0,1737
21136,3,7,7,1,1,1,0,1,0,50,63000.0,1,0,0,1783
12901,2,10,7,1,0,1,0,1,0,71,36000.0,0,1,0,1796
12659,5,5,7,1,0,1,1,0,0,51,78000.0,1,0,0,853
8652,5,5,5,1,1,1,1,0,0,70,36000.0,1,0,0,1270
31068,3,7,7,1,1,1,0,1,0,19,35000.0,0,1,0,1537
20966,0,0,4,1,0,1,0,0,1,58,46000.0,0,1,0,1502
22980,0,0,3,1,1,0,0,0,1,45,53000.0,0,1,0,1079
36784,5,20,10,0,0,1,0,1,0,23,54000.0,1,0,0,1584
13258,5,5,5,1,1,1,1,0,0,92,113000.0,0,1,0,1768
4424,0,0,4,1,0,1,0,0,1,58,44000.0,1,0,0,900
41733,10,10,7,1,1,0,1,0,0,80,89000.0,0,1,0,1493
32153,5,20,10,0,0,1,0,1,0,59,73000.0,0,1,0,1627
42185,10,10,5,1,1,1,1,0,0,60,88000.0,1,0,0,1795
44046,10,10,5,1,1,1,1,0,0,63,56000.0,1,0,0,1457
23621,5,5,7,1,0,1,1,0,0,56,38000.0,0,1,0,783
38167,0,0,3,1,1,0,0,0,1,57,60000.0,0,1,0,1440
40003,5,20,10,0,0,1,0,1,0,23,48000.0,0,1,0,1809
6849,10,10,7,1,1,0,1,0,0,43,39000.0,0,1,0,678
12683,0,0,3,1,1,0,0,0,1,54,109000.0,0,1,0,1283
25367,3,7,7,1,1,1,0,1,0,70,107000.0,0,1,0,1525
36304,10,10,5,1,1,1,1,0,0,29,38000.0,1,0,0,174
5736,5,20,10,0,0,1,0,1,0,78,81000.0,1,0,0,1468
43490,5,20,10,0,0,1,0,1,0,51,70000.0,1,0,0,1563
33574,5,5,5,1,1,1,1,0,0,85,66000.0,0,1,0,901
13711,0,0,3,1,1,0,0,0,1,29,59000.0,0,1,0,1178
30081,2,10,7,1,0,1,0,1,0,61,90000.0,0,1,0,1422
30201,0,0,4,1,0,1,0,0,1,93,52000.0,0,1,0,1541
19130,2,10,7,1,0,1,0,1,0,64,67000.0,1,0,0,1485
28902,5,5,5,1,1,1,1,0,0,28,65000.0,1,0,0,1258
26828,0,0,4,1,0,1,0,0,1,51,54000.0,1,0,0,1758
1558,2,10,10,1,1,1,0,1,0,58,83000.0,0,1,0,1500
40266,0,0,4,1,0,1,0,0,1,53,115000.0,0,1,0,1595
10292,3,7,7,1,1,1,0,1,0,56,98000.0,1,0,0,1706
10057,0,0,3,1,1,0,0,0,1,42,58000.0,1,0,0,1356
26252,2,10,10,1,1,1,0,1,0,55,39000.0,1,0,0,1587
26187,10,10,5,1,1,1,1,0,0,47,89000.0,1,0,0,1511
37350,0,0,3,1,1,0,0,0,1,42,97000.0,1,0,0,1587
39671,10,10,7,1,1,0,1,0,0,51,62000.0,0,1,0,1468
37043,2,10,7,1,0,1,0,1,0,26,49000.0,1,0,0,963
16891,3,7,7,1,1,1,0,1,0,82,106000.0,1,0,0,1050
14521,3,7,7,1,1,1,0,1,0,61,34000.0,0,1,0,1649
41233,5,5,7,1,0,1,1,0,0,51,54000.0,0,1,0,509
18931,3,7,7,1,1,1,0,1,0,74,107000.0,1,0,0,878
5620,2,10,10,1,1,1,0,1,0,46,88000.0,0,1,0,1649
18338,10,10,7,1,1,0,1,0,0,52,47000.0,0,1,0,1822
29118,10,10,5,1,1,1,1,0,0,19,70000.0,0,1,0,1519
31564,10,10,7,1,1,0,1,0,0,52,71000.0,1,0,0,1217
23156,3,7,7,1,1,1,0,1,0,57,61000.0,0,1,0,1428
35644,3,7,7,1,1,1,0,1,0,57,77000.0,0,1,0,1212
38691,5,5,7,1,0,1,1,0,0,62,45000.0,0,1,0,1788
33884,2,10,10,1,1,1,0,1,0,31,65000.0,0,1,0,1203
22237,10,10,5,1,1,1,1,0,0,72,75000.0,1,0,0,1467
12465,10,10,5,1,1,1,1,0,0,61,39000.0,0,1,0,1641
14584,2,10,10,1,1,1,0,1,0,55,88000.0,1,0,0,892
24669,10,10,5,1,1,1,1,0,0,80,72000.0,1,0,0,872
34984,2,10,10,1,1,1,0,1,0,51,101000.0,1,0,0,1560
25683,2,10,7,1,0,1,0,1,0,60,87000.0,1,0,0,90
34515,0,0,3,1,1,0,0,0,1,68,93000.0,1,0,0,1306
42156,0,0,3,1,1,0,0,0,1,37,52000.0,1,0,0,1197
27168,10,10,7,1,1,0,1,0,0,49,57000.0,1,0,0,1349
4865,5,5,5,1,1,1,1,0,0,54,42000.0,0,1,0,1622
20390,5,20,10,0,0,1,0,1,0,55,83000.0,1,0,0,1268
26699,5,5,5,1,1,1,1,0,0,58,39000.0,0,1,0,263
12930,3,7,7,1,1,1,0,1,0,31,43000.0,0,1,0,1639
42562,3,7,7,1,1,1,0,1,0,23,43000.0,1,0,0,1679
38289,10,10,5,1,1,1,1,0,0,26,48000.0,0,1,0,1665
4912,0,0,3,1,1,0,0,0,1,50,70000.0,0,1,0,1707
40327,0,0,3,1,1,0,0,0,1,57,73000.0,0,1,0,1023
39912,10,10,5,1,1,1,1,0,0,56,57000.0,0,1,0,1152
2829,2,10,10,1,1,1,0,1,0,21,72000.0,0,1,0,1215
28332,2,10,10,1,1,1,0,1,0,57,72000.0,0,1,0,1065
21305,5,5,7,1,0,1,1,0,0,23,40000.0,0,1,0,1501
43595,0,0,4,1,0,1,0,0,1,52,60000.0,1,0,0,880
20527,5,5,5,1,1,1,1,0,0,63,74000.0,0,1,0,1757
29295,2,10,10,1,1,1,0,1,0,75,109000.0,1,0,0,1385
34914,0,0,4,1,0,1,0,0,1,36,56000.0,0,1,0,1057
29546,10,10,7,1,1,0,1,0,0,57,82000.0,1,0,0,1613
41371,0,0,4,1,0,1,0,0,1,59,93000.0,1,0,0,1686
8189,2,10,7,1,0,1,0,1,0,71,86000.0,0,0,1,1724
26153,5,20,10,0,0,1,0,1,0,88,80000.0,1,0,0,1096
6734,10,10,7,1,1,0,1,0,0,48,54000.0,1,0,0,1092
21594,0,0,3,1,1,0,0,0,1,64,66000.0,1,0,0,738
38362,2,10,10,1,1,1,0,1,0,60,77000.0,0,1,0,1631
35134,5,5,5,1,1,1,1,0,0,43,41000.0,0,1,0,183
41212,3,7,7,1,1,1,0,1,0,98,52000.0,0,1,0,1716
15334,0,0,4,1,0,1,0,0,1,63,66000.0,1,0,0,1051
13304,2,10,10,1,1,1,0,1,0,74,101000.0,1,0,0,1525
33770,0,0,3,1,1,0,0,0,1,44,99000.0,0,1,0,1050
39546,3,7,7,1,1,1,0,1,0,42,33000.0,0,1,0,1551
17185,2,10,7,1,0,1,0,1,0,39,41000.0,0,1,0,898
9499,5,20,10,0,0,1,0,1,0,91,71000.0,1,0,0,843
42116,0,0,4,1,0,1,0,0,1,48,71000.0,0,1,0,1671
7800,10,10,5,1,1,1,1,0,0,59,34000.0,0,1,0,1286
20325,0,0,4,1,0,1,0,0,1,39,33000.0,0,1,0,109
40669,2,10,10,1,1,1,0,1,0,33,52000.0,0,1,0,954
24975,3,7,7,1,1,1,0,1,0,85,67000.0,0,1,0,1823
38669,5,5,5,1,1,1,1,0,0,54,49000.0,0,1,0,1627
4120,2,10,7,1,0,1,0,1,0,68,76000.0,1,0,0,868
16825,5,20,10,0,0,1,0,1,0,25,53000.0,1,0,0,353
167,0,0,3,1,1,0,0,0,1,51,65000.0,1,0,0,1224
9878,0,0,3,1,1,0,0,0,1,52,97000.0,1,0,0,1717
34856,10,10,5,1,1,1,1,0,0,31,60000.0,1,0,0,1350
4089,10,10,7,1,1,0,1,0,0,61,49000.0,1,0,0,811
33698,5,5,5,1,1,1,1,0,0,20,32000.0,0,1,0,1779
1898,2,10,7,1,0,1,0,1,0,28,47000.0,0,1,0,616
29203,2,10,10,1,1,1,0,1,0,52,85000.0,0,1,0,1519
41336,5,5,7,1,0,1,1,0,0,56,69000.0,1,0,0,1416
6155,2,10,10,1,1,1,0,1,0,42,90000.0,1,0,0,1646
5702,10,10,7,1,1,0,1,0,0,30,68000.0,0,1,0,1598
44328,5,5,5,1,1,1,1,0,0,59,64000.0,0,1,0,1676
29938,5,5,7,1,0,1,1,0,0,31,44000.0,0,1,0,199
30316,10,10,7,1,1,0,1,0,0,55,89000.0,1,0,0,1361
29156,2,10,10,1,1,1,0,1,0,83,67000.0,1,0,0,1749
10797,5,5,7,1,0,1,1,0,0,45,65000.0,0,1,0,1694
15200,0,0,4,1,0,1,0,0,1,64,77000.0,0,1,0,1732
41582,0,0,4,1,0,1,0,0,1,34,66000.0,0,1,0,586
33994,10,10,7,1,1,0,1,0,0,92,48000.0,0,1,0,1583
33675,3,7,7,1,1,1,0,1,0,60,96000.0,1,0,0,1645
34972,0,0,3,1,1,0,0,0,1,55,71000.0,1,0,0,736
32738,3,7,7,1,1,1,0,1,0,54,79000.0,0,1,0,819
17266,2,10,10,1,1,1,0,1,0,66,55000.0,0,1,0,648
21003,2,10,7,1,0,1,0,1,0,89,65000.0,1,0,0,1630
35688,5,5,7,1,0,1,1,0,0,54,117000.0,1,0,0,1511
43906,0,0,3,1,1,0,0,0,1,37,40000.0,1,0,0,1551
24933,5,5,5,1,1,1,1,0,0,54,79000.0,0,1,0,208
16245,0,0,3,1,1,0,0,0,1,53,34000.0,0,1,0,845
39684,5,5,7,1,0,1,1,0,0,67,50000.0,1,0,0,847
4668,2,10,10,1,1,1,0,1,0,33,73000.0,0,1,0,1524
30078,10,10,7,1,1,0,1,0,0,61,90000.0,0,1,0,1422
32999,3,7,7,1,1,1,0,1,0,64,86000.0,0,1,0,511
30244,5,5,5,1,1,1,1,0,0,30,47000.0,0,1,0,1490
21499,0,0,3,1,1,0,0,0,1,40,33000.0,0,1,0,1076
36257,5,20,10,0,0,1,0,1,0,88,109000.0,1,0,0,1482
43026,5,5,5,1,1,1,1,0,0,21,49000.0,1,0,0,1554
20329,3,7,7,1,1,1,0,1,0,58,76000.0,0,1,0,1632
23842,5,5,7,1,0,1,1,0,0,58,109000.0,1,0,0,1054
20500,10,10,5,1,1,1,1,0,0,66,68000.0,0,1,0,1315
28663,0,0,3,1,1,0,0,0,1,61,32000.0,0,1,0,1653
22185,10,10,7,1,1,0,1,0,0,62,52000.0,0,1,0,1551
33856,5,5,5,1,1,1,1,0,0,21,46000.0,1,0,0,1639
18734,10,10,7,1,1,0,1,0,0,66,75000.0,1,0,0,730
40902,2,10,10,1,1,1,0,1,0,52,50000.0,1,0,0,1398
2885,5,5,5,1,1,1,1,0,0,55,62000.0,0,1,0,802
24977,10,10,5,1,1,1,1,0,0,51,73000.0,0,1,0,1006
31788,0,0,4,1,0,1,0,0,1,35,33000.0,0,1,0,1448
36606,2,10,7,1,0,1,0,1,0,51,66000.0,0,1,0,1560
7667,3,7,7,1,1,1,0,1,0,61,37000.0,1,0,0,1053
12975,10,10,5,1,1,1,1,0,0,37,86000.0,0,1,0,1611
39567,5,5,7,1,0,1,1,0,0,36,70000.0,1,0,0,1427
31751,10,10,5,1,1,1,1,0,0,61,71000.0,0,1,0,738
36987,0,0,3,1,1,0,0,0,1,52,83000.0,1,0,0,1033
16582,5,5,5,1,1,1,1,0,0,45,47000.0,1,0,0,1806
8483,5,5,5,1,1,1,1,0,0,22,37000.0,1,0,0,800
40428,0,0,3,1,1,0,0,0,1,56,75000.0,0,1,0,1534
32163,0,0,4,1,0,1,0,0,1,76,47000.0,1,0,0,1689
30324,10,10,7,1,1,0,1,0,0,24,72000.0,0,1,0,1731
17410,5,5,7,1,0,1,1,0,0,66,30000.0,0,1,0,1580
6952,0,0,3,1,1,0,0,0,1,65,82000.0,1,0,0,1250
22460,3,7,7,1,1,1,0,1,0,50,71000.0,0,1,0,1521
44507,5,5,7,1,0,1,1,0,0,62,80000.0,0,1,0,1645
14464,5,5,7,1,0,1,1,0,0,57,76000.0,1,0,0,1525
44788,5,20,10,0,0,1,0,1,0,51,65000.0,0,1,0,1723
15142,0,0,4,1,0,1,0,0,1,42,80000.0,0,1,0,1291
6622,10,10,7,1,1,0,1,0,0,46,32000.0,0,1,0,1551
34746,0,0,3,1,1,0,0,0,1,48,52000.0,0,1,0,829
27834,3,7,7,1,1,1,0,1,0,33,37000.0,0,1,0,1711
23125,2,10,7,1,0,1,0,1,0,59,79000.0,0,1,0,1009
43184,5,5,7,1,0,1,1,0,0,68,71000.0,0,1,0,358
32411,0,0,3,1,1,0,0,0,1,45,72000.0,1,0,0,1319
23364,10,10,7,1,1,0,1,0,0,53,55000.0,1,0,0,1641
23871,0,0,3,1,1,0,0,0,1,27,39000.0,1,0,0,496
26392,10,10,5,1,1,1,1,0,0,42,56000.0,1,0,0,918
18819,0,0,4,1,0,1,0,0,1,71,84000.0,0,1,0,1253
29035,3,7,7,1,1,1,0,1,0,68,118000.0,1,0,0,1766
28494,3,7,7,1,1,1,0,1,0,59,52000.0,1,0,0,1583
34300,2,10,10,1,1,1,0,1,0,30,62000.0,0,1,0,1533
33052,3,7,7,1,1,1,0,1,0,68,71000.0,1,0,0,1556
41013,10,10,7,1,1,0,1,0,0,59,75000.0,0,1,0,1229
7973,2,10,10,1,1,1,0,1,0,67,43000.0,1,0,0,1505
3420,5,20,10,0,0,1,0,1,0,20,72000.0,0,1,0,1802
4883,0,0,4,1,0,1,0,0,1,53,93000.0,1,0,0,735
12678,0,0,3,1,1,0,0,0,1,73,108000.0,1,0,0,1239
32478,2,10,10,1,1,1,0,1,0,69,50000.0,1,0,0,870
14042,10,10,5,1,1,1,1,0,0,39,60000.0,1,0,0,1513
2124,2,10,10,1,1,1,0,1,0,30,38000.0,0,1,0,1702
42060,10,10,7,1,1,0,1,0,0,86,92000.0,1,0,0,1284
25726,3,7,7,1,1,1,0,1,0,22,44000.0,0,1,0,1686
18911,0,0,3,1,1,0,0,0,1,49,82000.0,1,0,0,1774
9812,5,20,10,0,0,1,0,1,0,63,67000.0,1,0,0,1603
12899,0,0,3,1,1,0,0,0,1,71,36000.0,0,1,0,1796
5048,5,20,10,0,0,1,0,1,0,57,60000.0,1,0,0,172
32982,5,5,7,1,0,1,1,0,0,47,52000.0,0,1,0,1144
38322,0,0,4,1,0,1,0,0,1,24,56000.0,0,1,0,1758
44442,5,5,5,1,1,1,1,0,0,50,42000.0,0,1,0,1465
18418,5,5,7,1,0,1,1,0,0,62,54000.0,1,0,0,1426
22555,0,0,3,1,1,0,0,0,1,43,58000.0,1,0,0,977
2533,10,10,7,1,1,0,1,0,0,55,61000.0,1,0,0,1418
25852,5,5,5,1,1,1,1,0,0,85,70000.0,0,1,0,1583
11345,10,10,5,1,1,1,1,0,0,40,38000.0,0,1,0,572
15918,2,10,7,1,0,1,0,1,0,37,59000.0,0,1,0,1821
12993,5,5,7,1,0,1,1,0,0,47,46000.0,0,1,0,1539
13106,10,10,7,1,1,0,1,0,0,80,59000.0,1,0,0,778
34502,2,10,7,1,0,1,0,1,0,50,62000.0,0,1,0,1750
39860,5,5,7,1,0,1,1,0,0,61,65000.0,0,1,0,922
16989,3,7,7,1,1,1,0,1,0,58,71000.0,1,0,0,1788
7492,10,10,5,1,1,1,1,0,0,74,45000.0,0,1,0,1008
10200,5,5,7,1,0,1,1,0,0,41,55000.0,0,1,0,1642
5983,2,10,7,1,0,1,0,1,0,41,83000.0,0,1,0,1516
35301,5,5,7,1,0,1,1,0,0,89,87000.0,1,0,0,850
19061,10,10,5,1,1,1,1,0,0,70,47000.0,0,1,0,1504
19917,0,0,3,1,1,0,0,0,1,58,70000.0,1,0,0,1534
21848,3,7,7,1,1,1,0,1,0,81,76000.0,0,1,0,1686
24824,5,5,7,1,0,1,1,0,0,39,61000.0,0,1,0,792
28936,2,10,7,1,0,1,0,1,0,58,93000.0,0,1,0,872
7713,10,10,7,1,1,0,1,0,0,25,63000.0,1,0,0,1801
25084,0,0,3,1,1,0,0,0,1,78,72000.0,1,0,0,1505
4498,10,10,7,1,1,0,1,0,0,27,34000.0,1,0,0,1310
35724,2,10,7,1,0,1,0,1,0,80,41000.0,0,1,0,174
5726,2,10,7,1,0,1,0,1,0,46,81000.0,0,1,0,1366
44020,10,10,5,1,1,1,1,0,0,26,64000.0,1,0,0,1737
43375,2,10,10,1,1,1,0,1,0,33,44000.0,0,1,0,1643
4234,10,10,5,1,1,1,1,0,0,67,50000.0,0,1,0,1491
30770,0,0,4,1,0,1,0,0,1,50,60000.0,1,0,0,1568
11071,5,5,7,1,0,1,1,0,0,77,75000.0,0,1,0,1485
42884,0,0,3,1,1,0,0,0,1,25,56000.0,0,1,0,1630
4878,2,10,7,1,0,1,0,1,0,64,111000.0,1,0,0,755
28195,5,20,10,0,0,1,0,1,0,38,56000.0,0,1,0,1440
16517,3,7,7,1,1,1,0,1,0,41,52000.0,0,1,0,837
26022,10,10,5,1,1,1,1,0,0,46,79000.0,0,1,0,1812
37087,10,10,7,1,1,0,1,0,0,32,32000.0,0,1,0,1458
43369,2,10,7,1,0,1,0,1,0,55,70000.0,0,1,0,758
6623,5,20,10,0,0,1,0,1,0,46,32000.0,0,1,0,1551
12396,3,7,7,1,1,1,0,1,0,53,51000.0,0,1,0,1650
10097,2,10,7,1,0,1,0,1,0,48,62000.0,0,1,0,839
29197,2,10,10,1,1,1,0,1,0,53,55000.0,0,1,0,1390
38701,2,10,7,1,0,1,0,1,0,52,80000.0,1,0,0,882
22588,2,10,10,1,1,1,0,1,0,34,41000.0,1,0,0,1535
37176,2,10,10,1,1,1,0,1,0,35,55000.0,1,0,0,1809
24727,10,10,7,1,1,0,1,0,0,76,100000.0,1,0,0,864
31537,3,7,7,1,1,1,0,1,0,61,80000.0,1,0,0,1476
4634,10,10,5,1,1,1,1,0,0,26,56000.0,0,1,0,63
33852,5,20,10,0,0,1,0,1,0,75,98000.0,0,1,0,1149
44728,5,5,5,1,1,1,1,0,0,34,59000.0,0,1,0,541
3646,5,20,10,0,0,1,0,1,0,49,30000.0,0,0,1,1298
17920,5,5,7,1,0,1,1,0,0,33,55000.0,0,1,0,909
8690,5,5,7,1,0,1,1,0,0,74,54000.0,0,1,0,1646
2186,5,5,7,1,0,1,1,0,0,70,74000.0,0,1,0,1099
45006,0,0,4,1,0,1,0,0,1,84,120000.0,1,0,0,929
27181,3,7,7,1,1,1,0,1,0,49,56000.0,1,0,0,1165
23986,3,7,7,1,1,1,0,1,0,21,62000.0,0,1,0,1213
2540,5,5,5,1,1,1,1,0,0,64,72000.0,1,0,0,1291
5478,10,10,7,1,1,0,1,0,0,63,75000.0,0,1,0,1531
33439,2,10,7,1,0,1,0,1,0,58,109000.0,1,0,0,1000
13169,0,0,4,1,0,1,0,0,1,55,109000.0,0,1,0,963
21896,2,10,7,1,0,1,0,1,0,69,84000.0,0,1,0,1709
9695,10,10,7,1,1,0,1,0,0,67,31000.0,0,1,0,1463
32294,5,5,7,1,0,1,1,0,0,20,33000.0,0,1,0,1561
16601,0,0,3,1,1,0,0,0,1,67,94000.0,1,0,0,1700
40846,10,10,5,1,1,1,1,0,0,65,78000.0,0,1,0,784
9948,2,10,7,1,0,1,0,1,0,64,47000.0,0,1,0,1732
41796,2,10,7,1,0,1,0,1,0,53,55000.0,0,1,0,1040
29769,3,7,7,1,1,1,0,1,0,20,48000.0,1,0,0,1463
15143,0,0,3,1,1,0,0,0,1,42,80000.0,0,1,0,1291
31988,0,0,3,1,1,0,0,0,1,50,42000.0,0,1,0,1581
14745,2,10,10,1,1,1,0,1,0,32,54000.0,0,0,1,1243
30815,2,10,10,1,1,1,0,1,0,77,54000.0,0,1,0,1756
16008,5,5,5,1,1,1,1,0,0,43,75000.0,0,1,0,1753
10694,2,10,7,1,0,1,0,1,0,65,48000.0,1,0,0,1610
41272,5,5,7,1,0,1,1,0,0,41,42000.0,1,0,0,1649
26381,0,0,3,1,1,0,0,0,1,61,52000.0,0,1,0,1484
1060,5,5,5,1,1,1,1,0,0,54,75000.0,1,0,0,1409
970,10,10,7,1,1,0,1,0,0,62,65000.0,0,1,0,1715
14030,3,7,7,1,1,1,0,1,0,65,31000.0,0,1,0,1567
12938,10,10,7,1,1,0,1,0,0,83,95000.0,1,0,0,1567
13097,2,10,10,1,1,1,0,1,0,58,61000.0,0,1,0,1592
6372,5,20,10,0,0,1,0,1,0,32,53000.0,1,0,0,1036
31689,0,0,3,1,1,0,0,0,1,50,110000.0,1,0,0,1700
17733,0,0,3,1,1,0,0,0,1,20,64000.0,0,1,0,906
31253,3,7,7,1,1,1,0,1,0,58,92000.0,1,0,0,1175
24469,10,10,5,1,1,1,1,0,0,58,73000.0,0,1,0,1728
9432,0,0,4,1,0,1,0,0,1,21,46000.0,0,1,0,1512
2492,10,10,7,1,1,0,1,0,0,53,68000.0,0,1,0,523
18885,10,10,5,1,1,1,1,0,0,56,52000.0,0,1,0,1178
27122,5,5,5,1,1,1,1,0,0,51,77000.0,0,1,0,1599
11623,10,10,7,1,1,0,1,0,0,78,74000.0,0,1,0,1532
38615,10,10,5,1,1,1,1,0,0,58,30000.0,1,0,0,1509
42233,10,10,5,1,1,1,1,0,0,75,50000.0,0,1,0,1229
42232,2,10,7,1,0,1,0,1,0,53,36000.0,0,1,0,1672
8601,3,7,7,1,1,1,0,1,0,18,53000.0,0,1,0,1205
2800,0,0,3,1,1,0,0,0,1,23,41000.0,0,1,0,1510
39218,3,7,7,1,1,1,0,1,0,60,84000.0,1,0,0,1390
30065,0,0,4,1,0,1,0,0,1,40,56000.0,0,1,0,1368
24247,5,5,7,1,0,1,1,0,0,67,77000.0,0,1,0,976
13969,10,10,5,1,1,1,1,0,0,85,67000.0,1,0,0,1505
32980,10,10,5,1,1,1,1,0,0,47,52000.0,0,1,0,1144
27053,5,5,7,1,0,1,1,0,0,29,47000.0,0,1,0,1784
11677,0,0,3,1,1,0,0,0,1,61,93000.0,0,1,0,1061
37548,10,10,5,1,1,1,1,0,0,24,42000.0,1,0,0,1569
10708,2,10,10,1,1,1,0,1,0,57,102000.0,1,0,0,1552
1816,0,0,4,1,0,1,0,0,1,71,36000.0,0,1,0,1811
2465,0,0,3,1,1,0,0,0,1,27,45000.0,0,1,0,1584
1333,5,5,5,1,1,1,1,0,0,74,71000.0,1,0,0,1353
34341,2,10,10,1,1,1,0,1,0,20,30000.0,0,1,0,1480
19947,5,5,5,1,1,1,1,0,0,18,46000.0,0,1,0,1727
13635,10,10,5,1,1,1,1,0,0,67,36000.0,1,0,0,1295
42275,5,20,10,0,0,1,0,1,0,31,35000.0,0,1,0,1517
22673,5,5,7,1,0,1,1,0,0,62,70000.0,1,0,0,1466
12960,0,0,4,1,0,1,0,0,1,23,42000.0,0,1,0,424
5619,5,20,10,0,0,1,0,1,0,46,88000.0,0,1,0,1649
9124,3,7,7,1,1,1,0,1,0,58,82000.0,0,1,0,1321
30610,3,7,7,1,1,1,0,1,0,40,64000.0,0,1,0,1748
8636,3,7,7,1,1,1,0,1,0,33,31000.0,0,1,0,1484
29615,3,7,7,1,1,1,0,1,0,33,41000.0,1,0,0,1514
29822,3,7,7,1,1,1,0,1,0,72,47000.0,0,1,0,1727
