,reward,difficulty,duration,mobile,social,web,bogo,discount,informational,age,income,F,M,O,days_since_member,Y
5522,0,0,4,1,0,1,0,0,1,19,73000.0,1,0,0,1405,1
5523,3,7,7,1,1,1,0,1,0,19,73000.0,1,0,0,1405,1
5524,0,0,3,1,1,0,0,0,1,19,73000.0,1,0,0,1405,0
5525,10,10,7,1,1,0,1,0,0,63,58000.0,0,1,0,1676,0
5526,10,10,5,1,1,1,1,0,0,63,58000.0,0,1,0,1676,0
5527,5,20,10,0,0,1,0,1,0,63,58000.0,0,1,0,1676,0
5528,5,5,5,1,1,1,1,0,0,63,58000.0,0,1,0,1676,0
5529,2,10,7,1,0,1,0,1,0,63,58000.0,0,1,0,1676,0
5530,0,0,4,1,0,1,0,0,1,32,37000.0,0,1,0,1728,0
5531,5,20,10,0,0,1,0,1,0,32,37000.0,0,1,0,1728,0
5532,3,7,7,1,1,1,0,1,0,32,37000.0,0,1,0,1728,0
5533,0,0,3,1,1,0,0,0,1,32,37000.0,0,1,0,1728,1
5534,0,0,4,1,0,1,0,0,1,73,71000.0,0,1,0,1613,0
5535,5,20,10,0,0,1,0,1,0,73,71000.0,0,1,0,1613,0
5536,3,7,7,1,1,1,0,1,0,73,71000.0,0,1,0,1613,0
5537,2,10,7,1,0,1,0,1,0,73,71000.0,0,1,0,1613,0
5538,5,20,10,0,0,1,0,1,0,26,49000.0,0,1,0,1385,0
5539,2,10,10,1,1,1,0,1,0,26,49000.0,0,1,0,1385,1
5540,5,5,5,1,1,1,1,0,0,26,49000.0,0,1,0,1385,0
5541,5,5,7,1,0,1,1,0,0,48,118000.0,1,0,0,844,0
5542,2,10,10,1,1,1,0,1,0,48,118000.0,1,0,0,844,1
5543,0,0,3,1,1,0,0,0,1,48,118000.0,1,0,0,844,0
5544,5,5,5,1,1,1,1,0,0,48,118000.0,1,0,0,844,0
5545,10,10,5,1,1,1,1,0,0,91,64000.0,1,0,0,1467,1
5546,0,0,4,1,0,1,0,0,1,91,64000.0,1,0,0,1467,0
5547,2,10,10,1,1,1,0,1,0,91,64000.0,1,0,0,1467,1
5548,10,10,5,1,1,1,1,0,0,38,34000.0,0,1,0,869,0
5549,3,7,7,1,1,1,0,1,0,38,34000.0,0,1,0,869,1
5550,0,0,3,1,1,0,0,0,1,38,34000.0,0,1,0,869,0
5551,0,0,4,1,0,1,0,0,1,25,56000.0,0,1,0,761,0
5552,10,10,5,1,1,1,1,0,0,88,54000.0,1,0,0,1409,0
5553,0,0,4,1,0,1,0,0,1,88,54000.0,1,0,0,1409,0
5554,3,7,7,1,1,1,0,1,0,88,54000.0,1,0,0,1409,1
5555,2,10,10,1,1,1,0,1,0,88,54000.0,1,0,0,1409,0
5556,0,0,3,1,1,0,0,0,1,88,54000.0,1,0,0,1409,0
5557,10,10,7,1,1,0,1,0,0,47,34000.0,1,0,0,1696,0
5558,3,7,7,1,1,1,0,1,0,47,34000.0,1,0,0,1696,0
5559,2,10,10,1,1,1,0,1,0,47,34000.0,1,0,0,1696,0
5560,5,5,5,1,1,1,1,0,0,47,34000.0,1,0,0,1696,0
5561,0,0,3,1,1,0,0,0,1,67,77000.0,1,0,0,1139,0
5562,5,5,5,1,1,1,1,0,0,67,77000.0,1,0,0,1139,0
5563,2,10,7,1,0,1,0,1,0,67,77000.0,1,0,0,1139,0
5564,0,0,4,1,0,1,0,0,1,44,37000.0,0,1,0,1712,0
5565,2,10,10,1,1,1,0,1,0,44,37000.0,0,1,0,1712,0
5566,10,10,7,1,1,0,1,0,0,29,33000.0,1,0,0,928,0
5567,10,10,5,1,1,1,1,0,0,29,33000.0,1,0,0,928,0
5568,5,20,10,0,0,1,0,1,0,29,33000.0,1,0,0,928,0
5569,0,0,3,1,1,0,0,0,1,29,33000.0,1,0,0,928,1
5570,2,10,7,1,0,1,0,1,0,29,33000.0,1,0,0,928,1
5571,10,10,7,1,1,0,1,0,0,41,38000.0,1,0,0,1645,0
5572,5,20,10,0,0,1,0,1,0,41,38000.0,1,0,0,1645,0
5573,3,7,7,1,1,1,0,1,0,41,38000.0,1,0,0,1645,1
5574,2,10,10,1,1,1,0,1,0,41,38000.0,1,0,0,1645,0
5575,5,5,5,1,1,1,1,0,0,41,38000.0,1,0,0,1645,1
5576,10,10,7,1,1,0,1,0,0,55,108000.0,1,0,0,1460,0
5577,3,7,7,1,1,1,0,1,0,55,108000.0,1,0,0,1460,0
5578,0,0,3,1,1,0,0,0,1,55,108000.0,1,0,0,1460,0
5579,10,10,5,1,1,1,1,0,0,64,70000.0,1,0,0,1799,1
5580,10,10,7,1,1,0,1,0,0,37,52000.0,0,1,0,986,1
5581,10,10,5,1,1,1,1,0,0,37,52000.0,0,1,0,986,0
5582,5,20,10,0,0,1,0,1,0,37,52000.0,0,1,0,986,0
5583,0,0,3,1,1,0,0,0,1,37,52000.0,0,1,0,986,0
5584,5,5,5,1,1,1,1,0,0,37,52000.0,0,1,0,986,1
5585,10,10,5,1,1,1,1,0,0,56,64000.0,0,1,0,1596,1
5586,2,10,10,1,1,1,0,1,0,56,64000.0,0,1,0,1596,0
5587,2,10,7,1,0,1,0,1,0,56,64000.0,0,1,0,1596,0
5588,10,10,7,1,1,0,1,0,0,21,71000.0,0,1,0,835,0
5589,10,10,5,1,1,1,1,0,0,21,71000.0,0,1,0,835,0
5590,0,0,4,1,0,1,0,0,1,21,71000.0,0,1,0,835,0
5591,3,7,7,1,1,1,0,1,0,21,71000.0,0,1,0,835,1
5592,2,10,7,1,0,1,0,1,0,21,71000.0,0,1,0,835,0
5593,10,10,7,1,1,0,1,0,0,57,46000.0,1,0,0,1742,1
5594,10,10,5,1,1,1,1,0,0,57,46000.0,1,0,0,1742,0
5595,2,10,7,1,0,1,0,1,0,57,46000.0,1,0,0,1742,0
5596,10,10,7,1,1,0,1,0,0,78,92000.0,1,0,0,876,0
5597,0,0,4,1,0,1,0,0,1,78,92000.0,1,0,0,876,0
5598,5,5,7,1,0,1,1,0,0,78,92000.0,1,0,0,876,0
5599,3,7,7,1,1,1,0,1,0,78,92000.0,1,0,0,876,1
5600,2,10,7,1,0,1,0,1,0,78,92000.0,1,0,0,876,0
5601,10,10,5,1,1,1,1,0,0,39,49000.0,0,1,0,1819,0
5602,0,0,3,1,1,0,0,0,1,39,49000.0,0,1,0,1819,0
5603,2,10,7,1,0,1,0,1,0,39,49000.0,0,1,0,1819,1
5604,3,7,7,1,1,1,0,1,0,92,71000.0,0,1,0,884,0
5605,0,0,3,1,1,0,0,0,1,92,71000.0,0,1,0,884,0
5606,5,5,7,1,0,1,1,0,0,54,80000.0,1,0,0,1213,0
5607,5,20,10,0,0,1,0,1,0,54,80000.0,1,0,0,1213,0
5608,0,0,3,1,1,0,0,0,1,54,80000.0,1,0,0,1213,0
5609,2,10,7,1,0,1,0,1,0,54,80000.0,1,0,0,1213,0
5610,10,10,7,1,1,0,1,0,0,77,61000.0,0,1,0,1327,0
5611,10,10,5,1,1,1,1,0,0,77,61000.0,0,1,0,1327,0
5612,0,0,3,1,1,0,0,0,1,77,61000.0,0,1,0,1327,0
5613,2,10,7,1,0,1,0,1,0,77,61000.0,0,1,0,1327,0
5614,0,0,4,1,0,1,0,0,1,25,53000.0,0,1,0,1509,0
5615,5,5,7,1,0,1,1,0,0,25,53000.0,0,1,0,1509,0
5616,0,0,3,1,1,0,0,0,1,25,53000.0,0,1,0,1509,0
5617,5,5,5,1,1,1,1,0,0,25,53000.0,0,1,0,1509,0
5618,5,5,7,1,0,1,1,0,0,46,88000.0,0,1,0,1649,0
5619,5,20,10,0,0,1,0,1,0,46,88000.0,0,1,0,1649,0
5620,2,10,10,1,1,1,0,1,0,46,88000.0,0,1,0,1649,0
5621,10,10,7,1,1,0,1,0,0,34,35000.0,0,1,0,1766,0
5622,10,10,5,1,1,1,1,0,0,34,35000.0,0,1,0,1766,1
5623,0,0,4,1,0,1,0,0,1,34,35000.0,0,1,0,1766,0
5624,2,10,10,1,1,1,0,1,0,34,35000.0,0,1,0,1766,0
5625,3,7,7,1,1,1,0,1,0,56,92000.0,1,0,0,1575,0
5626,2,10,10,1,1,1,0,1,0,56,92000.0,1,0,0,1575,1
5627,5,5,5,1,1,1,1,0,0,56,92000.0,1,0,0,1575,0
5628,10,10,5,1,1,1,1,0,0,50,92000.0,1,0,0,1235,0
5629,0,0,4,1,0,1,0,0,1,50,92000.0,1,0,0,1235,0
5630,5,20,10,0,0,1,0,1,0,50,92000.0,1,0,0,1235,0
5631,2,10,10,1,1,1,0,1,0,50,92000.0,1,0,0,1235,0
5632,10,10,5,1,1,1,1,0,0,56,59000.0,1,0,0,1568,1
5633,0,0,4,1,0,1,0,0,1,56,59000.0,1,0,0,1568,0
5634,3,7,7,1,1,1,0,1,0,56,59000.0,1,0,0,1568,0
5635,2,10,10,1,1,1,0,1,0,56,59000.0,1,0,0,1568,0
5636,5,5,5,1,1,1,1,0,0,56,59000.0,1,0,0,1568,1
5637,2,10,7,1,0,1,0,1,0,56,59000.0,1,0,0,1568,0
5638,10,10,5,1,1,1,1,0,0,47,59000.0,1,0,0,1230,0
5639,2,10,10,1,1,1,0,1,0,47,59000.0,1,0,0,1230,1
5640,2,10,7,1,0,1,0,1,0,47,59000.0,1,0,0,1230,1
5641,10,10,7,1,1,0,1,0,0,66,33000.0,1,0,0,1579,1
5642,3,7,7,1,1,1,0,1,0,66,33000.0,1,0,0,1579,0
5643,2,10,10,1,1,1,0,1,0,66,33000.0,1,0,0,1579,0
5644,2,10,7,1,0,1,0,1,0,66,33000.0,1,0,0,1579,0
5645,10,10,7,1,1,0,1,0,0,63,81000.0,1,0,0,363,0
5646,5,5,7,1,0,1,1,0,0,63,81000.0,1,0,0,363,0
5647,3,7,7,1,1,1,0,1,0,63,81000.0,1,0,0,363,1
5648,2,10,10,1,1,1,0,1,0,63,81000.0,1,0,0,363,0
5649,5,5,5,1,1,1,1,0,0,63,81000.0,1,0,0,363,1
5650,10,10,5,1,1,1,1,0,0,49,44000.0,0,1,0,929,0
5651,5,5,7,1,0,1,1,0,0,49,44000.0,0,1,0,929,0
5652,5,20,10,0,0,1,0,1,0,49,44000.0,0,1,0,929,0
5653,2,10,10,1,1,1,0,1,0,49,44000.0,0,1,0,929,0
5654,0,0,4,1,0,1,0,0,1,88,51000.0,1,0,0,1760,0
5655,3,7,7,1,1,1,0,1,0,88,51000.0,1,0,0,1760,0
5656,0,0,3,1,1,0,0,0,1,88,51000.0,1,0,0,1760,0
5657,2,10,7,1,0,1,0,1,0,88,51000.0,1,0,0,1760,0
5658,2,10,10,1,1,1,0,1,0,63,55000.0,1,0,0,337,0
5659,2,10,7,1,0,1,0,1,0,63,55000.0,1,0,0,337,0
5660,0,0,3,1,1,0,0,0,1,64,58000.0,1,0,0,1636,1
5661,10,10,7,1,1,0,1,0,0,79,95000.0,1,0,0,1412,1
5662,5,5,5,1,1,1,1,0,0,79,95000.0,1,0,0,1412,0
5663,0,0,4,1,0,1,0,0,1,74,71000.0,0,1,0,198,0
5664,5,5,7,1,0,1,1,0,0,74,71000.0,0,1,0,198,0
5665,5,20,10,0,0,1,0,1,0,74,71000.0,0,1,0,198,0
5666,5,5,5,1,1,1,1,0,0,74,71000.0,0,1,0,198,0
5667,2,10,7,1,0,1,0,1,0,74,71000.0,0,1,0,198,0
5668,10,10,7,1,1,0,1,0,0,63,88000.0,1,0,0,755,0
5669,5,20,10,0,0,1,0,1,0,63,88000.0,1,0,0,755,0
5670,3,7,7,1,1,1,0,1,0,63,88000.0,1,0,0,755,0
5671,2,10,10,1,1,1,0,1,0,63,88000.0,1,0,0,755,0
5672,10,10,7,1,1,0,1,0,0,74,104000.0,1,0,0,1293,0
5673,10,10,5,1,1,1,1,0,0,74,104000.0,1,0,0,1293,0
5674,5,5,7,1,0,1,1,0,0,74,104000.0,1,0,0,1293,0
5675,0,0,3,1,1,0,0,0,1,74,104000.0,1,0,0,1293,0
5676,5,5,5,1,1,1,1,0,0,74,104000.0,1,0,0,1293,0
5677,2,10,7,1,0,1,0,1,0,74,104000.0,1,0,0,1293,0
5678,10,10,5,1,1,1,1,0,0,59,84000.0,0,0,1,1592,1
5679,3,7,7,1,1,1,0,1,0,59,84000.0,0,0,1,1592,1
5680,0,0,3,1,1,0,0,0,1,59,84000.0,0,0,1,1592,0
5681,2,10,7,1,0,1,0,1,0,59,84000.0,0,0,1,1592,0
5682,2,10,10,1,1,1,0,1,0,41,30000.0,0,1,0,577,0
5683,5,5,5,1,1,1,1,0,0,41,30000.0,0,1,0,577,1
5684,10,10,7,1,1,0,1,0,0,55,56000.0,0,1,0,986,0
5685,0,0,4,1,0,1,0,0,1,55,56000.0,0,1,0,986,0
5686,2,10,10,1,1,1,0,1,0,55,56000.0,0,1,0,986,0
5687,0,0,3,1,1,0,0,0,1,55,56000.0,0,1,0,986,0
5688,2,10,7,1,0,1,0,1,0,55,56000.0,0,1,0,986,1
5689,0,0,4,1,0,1,0,0,1,40,41000.0,0,1,0,410,1
5690,2,10,7,1,0,1,0,1,0,40,41000.0,0,1,0,410,0
5691,10,10,5,1,1,1,1,0,0,52,75000.0,1,0,0,1385,0
5692,0,0,4,1,0,1,0,0,1,52,75000.0,1,0,0,1385,0
5693,5,5,5,1,1,1,1,0,0,52,75000.0,1,0,0,1385,0
5694,10,10,7,1,1,0,1,0,0,75,49000.0,0,1,0,1450,1
5695,10,10,5,1,1,1,1,0,0,75,49000.0,0,1,0,1450,0
5696,0,0,4,1,0,1,0,0,1,75,49000.0,0,1,0,1450,0
5697,2,10,10,1,1,1,0,1,0,75,49000.0,0,1,0,1450,0
5698,2,10,7,1,0,1,0,1,0,75,49000.0,0,1,0,1450,0
5699,0,0,4,1,0,1,0,0,1,75,97000.0,1,0,0,1633,0
5700,5,20,10,0,0,1,0,1,0,31,49000.0,0,1,0,1465,0
5701,0,0,3,1,1,0,0,0,1,31,49000.0,0,1,0,1465,1
5702,10,10,7,1,1,0,1,0,0,30,68000.0,0,1,0,1598,1
5703,10,10,5,1,1,1,1,0,0,30,68000.0,0,1,0,1598,1
5704,0,0,4,1,0,1,0,0,1,30,68000.0,0,1,0,1598,0
5705,3,7,7,1,1,1,0,1,0,30,68000.0,0,1,0,1598,1
5706,2,10,10,1,1,1,0,1,0,30,68000.0,0,1,0,1598,0
5707,0,0,3,1,1,0,0,0,1,30,68000.0,0,1,0,1598,0
5708,10,10,7,1,1,0,1,0,0,82,115000.0,1,0,0,1482,0
5709,2,10,7,1,0,1,0,1,0,82,115000.0,1,0,0,1482,0
5710,0,0,4,1,0,1,0,0,1,47,64000.0,0,1,0,1754,0
5711,3,7,7,1,1,1,0,1,0,47,64000.0,0,1,0,1754,0
5712,10,10,5,1,1,1,1,0,0,60,47000.0,0,1,0,1577,1
5713,0,0,4,1,0,1,0,0,1,60,47000.0,0,1,0,1577,0
5714,5,20,10,0,0,1,0,1,0,60,47000.0,0,1,0,1577,0
5715,0,0,3,1,1,0,0,0,1,60,47000.0,0,1,0,1577,0
5716,5,5,5,1,1,1,1,0,0,60,47000.0,0,1,0,1577,0
5717,2,10,7,1,0,1,0,1,0,60,47000.0,0,1,0,1577,0
5718,10,10,7,1,1,0,1,0,0,58,73000.0,1,0,0,1580,1
5719,3,7,7,1,1,1,0,1,0,58,73000.0,1,0,0,1580,1
5720,2,10,10,1,1,1,0,1,0,58,73000.0,1,0,0,1580,1
5721,0,0,4,1,0,1,0,0,1,49,65000.0,1,0,0,1170,0
5722,2,10,10,1,1,1,0,1,0,49,65000.0,1,0,0,1170,0
5723,0,0,3,1,1,0,0,0,1,49,65000.0,1,0,0,1170,0
5724,2,10,7,1,0,1,0,1,0,49,65000.0,1,0,0,1170,0
5725,3,7,7,1,1,1,0,1,0,46,81000.0,0,1,0,1366,0
5726,2,10,7,1,0,1,0,1,0,46,81000.0,0,1,0,1366,0
5727,10,10,7,1,1,0,1,0,0,70,73000.0,1,0,0,1522,1
5728,0,0,4,1,0,1,0,0,1,70,73000.0,1,0,0,1522,0
5729,0,0,3,1,1,0,0,0,1,70,73000.0,1,0,0,1522,1
5730,2,10,7,1,0,1,0,1,0,70,73000.0,1,0,0,1522,0
5731,10,10,5,1,1,1,1,0,0,42,84000.0,0,1,0,1248,0
5732,5,20,10,0,0,1,0,1,0,42,84000.0,0,1,0,1248,0
5733,0,0,3,1,1,0,0,0,1,42,84000.0,0,1,0,1248,0
5734,10,10,7,1,1,0,1,0,0,78,81000.0,1,0,0,1468,0
5735,10,10,5,1,1,1,1,0,0,78,81000.0,1,0,0,1468,0
5736,5,20,10,0,0,1,0,1,0,78,81000.0,1,0,0,1468,0
5737,3,7,7,1,1,1,0,1,0,78,81000.0,1,0,0,1468,1
5738,5,5,5,1,1,1,1,0,0,78,81000.0,1,0,0,1468,1
5739,0,0,3,1,1,0,0,0,1,62,56000.0,0,1,0,986,0
5740,2,10,7,1,0,1,0,1,0,62,56000.0,0,1,0,986,0
5741,10,10,7,1,1,0,1,0,0,26,42000.0,0,1,0,213,0
5742,2,10,10,1,1,1,0,1,0,26,42000.0,0,1,0,213,0
5743,0,0,3,1,1,0,0,0,1,26,42000.0,0,1,0,213,0
5744,10,10,5,1,1,1,1,0,0,36,38000.0,0,1,0,1209,0
5745,0,0,4,1,0,1,0,0,1,36,38000.0,0,1,0,1209,0
5746,5,5,7,1,0,1,1,0,0,36,38000.0,0,1,0,1209,0
5747,10,10,5,1,1,1,1,0,0,60,53000.0,1,0,0,881,0
5748,2,10,10,1,1,1,0,1,0,60,53000.0,1,0,0,881,1
5749,5,5,7,1,0,1,1,0,0,52,34000.0,1,0,0,1698,1
5750,5,5,5,1,1,1,1,0,0,52,34000.0,1,0,0,1698,0
5751,0,0,4,1,0,1,0,0,1,83,56000.0,0,1,0,1368,0
5752,5,5,7,1,0,1,1,0,0,83,56000.0,0,1,0,1368,0
5753,3,7,7,1,1,1,0,1,0,83,56000.0,0,1,0,1368,0
5754,0,0,4,1,0,1,0,0,1,78,98000.0,0,1,0,1594,0
5755,5,5,5,1,1,1,1,0,0,78,98000.0,0,1,0,1594,0
5756,2,10,7,1,0,1,0,1,0,78,98000.0,0,1,0,1594,1
5757,10,10,5,1,1,1,1,0,0,73,39000.0,0,1,0,1714,0
5758,0,0,4,1,0,1,0,0,1,73,39000.0,0,1,0,1714,0
5759,5,20,10,0,0,1,0,1,0,73,39000.0,0,1,0,1714,0
5760,5,5,5,1,1,1,1,0,0,73,39000.0,0,1,0,1714,1
5761,0,0,4,1,0,1,0,0,1,73,52000.0,1,0,0,1025,0
5762,5,5,7,1,0,1,1,0,0,73,52000.0,1,0,0,1025,0
5763,3,7,7,1,1,1,0,1,0,73,52000.0,1,0,0,1025,1
5764,10,10,5,1,1,1,1,0,0,48,84000.0,1,0,0,1683,0
5765,5,5,7,1,0,1,1,0,0,48,84000.0,1,0,0,1683,0
5766,5,20,10,0,0,1,0,1,0,48,84000.0,1,0,0,1683,0
5767,0,0,3,1,1,0,0,0,1,48,84000.0,1,0,0,1683,0
5768,2,10,7,1,0,1,0,1,0,48,84000.0,1,0,0,1683,0
5769,10,10,7,1,1,0,1,0,0,48,70000.0,1,0,0,1648,0
5770,10,10,5,1,1,1,1,0,0,48,70000.0,1,0,0,1648,0
5771,5,5,5,1,1,1,1,0,0,48,70000.0,1,0,0,1648,1
5772,10,10,7,1,1,0,1,0,0,47,30000.0,1,0,0,742,0
5773,10,10,5,1,1,1,1,0,0,47,30000.0,1,0,0,742,0
5774,0,0,4,1,0,1,0,0,1,47,30000.0,1,0,0,742,1
5775,5,5,7,1,0,1,1,0,0,47,30000.0,1,0,0,742,0
5776,0,0,3,1,1,0,0,0,1,47,30000.0,1,0,0,742,1
5777,2,10,7,1,0,1,0,1,0,47,30000.0,1,0,0,742,0
5778,10,10,5,1,1,1,1,0,0,34,33000.0,1,0,0,1171,0
5779,0,0,4,1,0,1,0,0,1,34,33000.0,1,0,0,1171,0
5780,5,20,10,0,0,1,0,1,0,34,33000.0,1,0,0,1171,0
5781,3,7,7,1,1,1,0,1,0,34,33000.0,1,0,0,1171,0
5782,2,10,10,1,1,1,0,1,0,34,33000.0,1,0,0,1171,0
5783,3,7,7,1,1,1,0,1,0,68,62000.0,0,1,0,950,0
5784,5,5,5,1,1,1,1,0,0,68,62000.0,0,1,0,950,1
5785,3,7,7,1,1,1,0,1,0,24,53000.0,0,1,0,751,1
5786,0,0,3,1,1,0,0,0,1,24,53000.0,0,1,0,751,0
5787,10,10,7,1,1,0,1,0,0,64,119000.0,1,0,0,1659,0
5788,0,0,4,1,0,1,0,0,1,64,119000.0,1,0,0,1659,0
5789,5,5,7,1,0,1,1,0,0,64,119000.0,1,0,0,1659,0
5790,3,7,7,1,1,1,0,1,0,64,119000.0,1,0,0,1659,1
5791,2,10,7,1,0,1,0,1,0,64,119000.0,1,0,0,1659,0
5792,2,10,10,1,1,1,0,1,0,56,54000.0,0,1,0,1748,0
5793,10,10,5,1,1,1,1,0,0,42,70000.0,0,1,0,1592,1
5794,0,0,4,1,0,1,0,0,1,42,70000.0,0,1,0,1592,0
5795,5,20,10,0,0,1,0,1,0,42,70000.0,0,1,0,1592,0
5796,3,7,7,1,1,1,0,1,0,42,70000.0,0,1,0,1592,1
5797,10,10,7,1,1,0,1,0,0,63,53000.0,1,0,0,1637,0
5798,0,0,3,1,1,0,0,0,1,63,53000.0,1,0,0,1637,0
5799,5,5,5,1,1,1,1,0,0,63,53000.0,1,0,0,1637,1
5800,10,10,7,1,1,0,1,0,0,63,43000.0,0,1,0,1717,0
5801,10,10,5,1,1,1,1,0,0,63,43000.0,0,1,0,1717,1
5802,5,5,7,1,0,1,1,0,0,63,43000.0,0,1,0,1717,0
5803,2,10,7,1,0,1,0,1,0,63,43000.0,0,1,0,1717,0
5804,10,10,5,1,1,1,1,0,0,54,119000.0,1,0,0,1177,1
5805,5,5,7,1,0,1,1,0,0,54,119000.0,1,0,0,1177,0
5806,2,10,10,1,1,1,0,1,0,54,119000.0,1,0,0,1177,0
5807,0,0,3,1,1,0,0,0,1,54,119000.0,1,0,0,1177,1
5808,2,10,7,1,0,1,0,1,0,54,119000.0,1,0,0,1177,0
5809,3,7,7,1,1,1,0,1,0,60,94000.0,1,0,0,1088,0
5810,5,5,5,1,1,1,1,0,0,60,94000.0,1,0,0,1088,1
5811,10,10,7,1,1,0,1,0,0,59,33000.0,0,1,0,1520,0
5812,5,20,10,0,0,1,0,1,0,59,33000.0,0,1,0,1520,0
5813,0,0,3,1,1,0,0,0,1,59,33000.0,0,1,0,1520,0
5814,5,5,5,1,1,1,1,0,0,59,33000.0,0,1,0,1520,1
5815,10,10,7,1,1,0,1,0,0,44,51000.0,0,1,0,1673,1
5816,2,10,10,1,1,1,0,1,0,44,51000.0,0,1,0,1673,1
5817,5,5,5,1,1,1,1,0,0,44,51000.0,0,1,0,1673,0
5818,0,0,4,1,0,1,0,0,1,63,70000.0,1,0,0,1624,0
5819,5,20,10,0,0,1,0,1,0,63,70000.0,1,0,0,1624,0
5820,3,7,7,1,1,1,0,1,0,63,70000.0,1,0,0,1624,1
5821,2,10,10,1,1,1,0,1,0,63,70000.0,1,0,0,1624,1
5822,0,0,3,1,1,0,0,0,1,63,70000.0,1,0,0,1624,0
5823,2,10,7,1,0,1,0,1,0,63,70000.0,1,0,0,1624,0
5824,10,10,7,1,1,0,1,0,0,93,73000.0,1,0,0,1508,0
5825,5,5,7,1,0,1,1,0,0,93,73000.0,1,0,0,1508,0
5826,5,20,10,0,0,1,0,1,0,93,73000.0,1,0,0,1508,0
5827,10,10,7,1,1,0,1,0,0,72,102000.0,0,1,0,735,0
5828,5,20,10,0,0,1,0,1,0,72,102000.0,0,1,0,735,0
5829,2,10,10,1,1,1,0,1,0,72,102000.0,0,1,0,735,0
5830,5,5,5,1,1,1,1,0,0,72,102000.0,0,1,0,735,1
5831,5,20,10,0,0,1,0,1,0,23,49000.0,0,1,0,1671,0
5832,2,10,10,1,1,1,0,1,0,23,49000.0,0,1,0,1671,1
5833,0,0,3,1,1,0,0,0,1,23,49000.0,0,1,0,1671,0
5834,5,20,10,0,0,1,0,1,0,30,31000.0,0,0,1,1342,0
5835,2,10,10,1,1,1,0,1,0,30,31000.0,0,0,1,1342,1
5836,0,0,3,1,1,0,0,0,1,30,31000.0,0,0,1,1342,0
5837,10,10,5,1,1,1,1,0,0,67,71000.0,0,1,0,1537,0
5838,5,5,7,1,0,1,1,0,0,67,71000.0,0,1,0,1537,0
5839,2,10,10,1,1,1,0,1,0,67,71000.0,0,1,0,1537,0
5840,10,10,7,1,1,0,1,0,0,59,34000.0,0,1,0,1102,0
5841,10,10,5,1,1,1,1,0,0,59,34000.0,0,1,0,1102,1
5842,2,10,10,1,1,1,0,1,0,59,34000.0,0,1,0,1102,0
5843,5,5,5,1,1,1,1,0,0,59,34000.0,0,1,0,1102,0
5844,10,10,7,1,1,0,1,0,0,74,112000.0,0,1,0,1155,0
5845,10,10,5,1,1,1,1,0,0,74,112000.0,0,1,0,1155,1
5846,10,10,5,1,1,1,1,0,0,41,97000.0,0,1,0,1584,0
5847,5,5,5,1,1,1,1,0,0,41,97000.0,0,1,0,1584,0
5848,5,20,10,0,0,1,0,1,0,71,73000.0,0,1,0,1487,1
5849,5,5,5,1,1,1,1,0,0,71,73000.0,0,1,0,1487,1
5850,5,20,10,0,0,1,0,1,0,63,54000.0,1,0,0,1606,0
5851,3,7,7,1,1,1,0,1,0,63,54000.0,1,0,0,1606,1
5852,10,10,5,1,1,1,1,0,0,73,61000.0,0,1,0,1782,0
5853,5,5,7,1,0,1,1,0,0,73,61000.0,0,1,0,1782,0
5854,2,10,10,1,1,1,0,1,0,73,61000.0,0,1,0,1782,0
5855,10,10,5,1,1,1,1,0,0,80,65000.0,0,1,0,1503,1
5856,3,7,7,1,1,1,0,1,0,80,65000.0,0,1,0,1503,0
5857,0,0,4,1,0,1,0,0,1,50,39000.0,0,1,0,1450,0
5858,3,7,7,1,1,1,0,1,0,50,39000.0,0,1,0,1450,0
5859,0,0,4,1,0,1,0,0,1,56,55000.0,1,0,0,1595,0
5860,2,10,10,1,1,1,0,1,0,56,55000.0,1,0,0,1595,0
5861,2,10,7,1,0,1,0,1,0,56,55000.0,1,0,0,1595,1
5862,5,5,7,1,0,1,1,0,0,36,48000.0,0,1,0,1476,0
5863,5,5,5,1,1,1,1,0,0,36,48000.0,0,1,0,1476,0
5864,5,5,7,1,0,1,1,0,0,41,88000.0,0,1,0,860,1
5865,5,5,5,1,1,1,1,0,0,41,88000.0,0,1,0,860,0
5866,2,10,7,1,0,1,0,1,0,41,88000.0,0,1,0,860,0
5867,10,10,7,1,1,0,1,0,0,70,77000.0,0,1,0,1417,0
5868,3,7,7,1,1,1,0,1,0,70,77000.0,0,1,0,1417,0
5869,0,0,4,1,0,1,0,0,1,43,72000.0,0,1,0,1780,0
5870,10,10,5,1,1,1,1,0,0,48,57000.0,0,1,0,1310,0
5871,10,10,7,1,1,0,1,0,0,65,33000.0,0,1,0,809,1
5872,10,10,5,1,1,1,1,0,0,65,33000.0,0,1,0,809,0
5873,0,0,4,1,0,1,0,0,1,65,33000.0,0,1,0,809,0
5874,5,20,10,0,0,1,0,1,0,65,33000.0,0,1,0,809,0
5875,0,0,3,1,1,0,0,0,1,65,33000.0,0,1,0,809,0
5876,2,10,7,1,0,1,0,1,0,65,33000.0,0,1,0,809,0
5877,10,10,7,1,1,0,1,0,0,49,52000.0,0,1,0,1570,0
5878,3,7,7,1,1,1,0,1,0,49,52000.0,0,1,0,1570,0
5879,2,10,10,1,1,1,0,1,0,49,52000.0,0,1,0,1570,1
5880,0,0,3,1,1,0,0,0,1,49,52000.0,0,1,0,1570,0
5881,5,5,5,1,1,1,1,0,0,49,52000.0,0,1,0,1570,0
